elevation_m,slope_degree,soil_moisture_pct,ndvi,ANNUAL,landslide_risk_label
939.7,8.84,45.95,0.634,3088.8166917116155,0
884.1,29.59,5.0,0.654,4207.310474047149,0
1862.0,48.3,31.08,0.51,2793.261662033712,0
3165.3,35.34,63.16,0.638,2599.4863658568265,0
400.2,60.0,72.87,0.819,2635.285763201938,1
2177.6,13.93,69.94,0.861,3569.9993711160564,0
660.3,10.43,32.6,0.585,3760.7872535626034,0
1791.9,22.96,40.07,0.693,2239.1231530766186,1
1537.3,7.69,47.07,0.397,2630.1574065507334,1
973.5,21.9,48.19,0.608,2542.368558490185,1
361.0,15.25,72.21,0.617,2503.360057976731,0
2028.7,27.13,23.39,0.765,2608.9645565316564,0
654.4,29.18,66.17,0.266,3277.0179208724894,1
2076.6,22.57,68.28,0.825,2641.980020945045,0
603.5,25.13,39.32,0.716,4867.905311921438,1
924.7,10.73,36.52,0.622,4366.008116907212,0
1238.6,35.55,43.13,0.427,2320.159199434869,0
1100.8,30.08,61.59,0.65,2575.3429999850523,1
1810.4,12.17,38.67,0.644,2371.040343862845,1
3849.1,34.9,53.57,0.449,2722.75594132812,1
183.3,4.18,69.99,0.55,4098.381191855474,0
3318.3,23.39,43.51,0.564,2673.011444385996,1
79.4,7.32,28.31,0.722,2893.220158096296,0
1399.5,19.64,59.35,0.617,2432.6067822992663,1
1045.5,13.74,86.02,0.874,2372.3419243614408,1
1130.6,23.26,41.78,0.866,2312.3942023492573,1
863.4,16.75,82.65,0.609,3113.099538455932,1
3128.5,20.95,59.41,0.511,2278.229640389309,0
111.6,15.5,73.54,0.306,2341.836304797472,0
1538.0,17.55,73.03,0.615,2684.950757857667,1
139.2,13.38,82.03,0.355,4337.471401922639,0
993.1,26.82,49.64,0.776,3001.26368732674,1
156.3,13.03,46.44,0.652,4686.150123215298,0
1706.2,20.12,48.92,0.753,2171.74380074116,1
2300.1,60.0,25.69,0.49,2465.484737185198,0
1172.3,28.16,31.92,0.802,2871.570913331204,0
531.8,14.37,72.06,0.476,2701.3363900122063,0
3316.9,18.02,37.23,-0.08,1742.9663562638964,0
417.7,7.93,42.65,0.58,2291.7195880271133,0
1801.9,22.16,88.41,0.613,4875.260318807963,0
1396.5,35.66,41.44,0.527,2295.689233204716,0
519.9,11.27,5.0,0.853,2420.366863334982,1
965.6,14.93,34.27,0.111,2777.722102342345,1
1367.4,39.57,77.17,0.547,2867.7559472629778,1
507.4,17.32,45.78,0.735,2472.147977095071,0
1903.6,12.23,29.21,0.304,2304.750873972612,0
617.5,46.84,33.31,0.3,4914.032795077942,0
2014.5,22.86,44.92,0.292,2547.59807375442,1
502.2,23.8,31.93,0.706,5248.330977894723,1
1230.2,22.0,45.99,0.233,2702.303850102729,1
1087.8,20.3,87.34,0.282,3772.391859972092,0
3658.4,23.48,31.15,0.474,2232.051640406172,1
701.9,6.87,50.19,0.383,2384.557525948133,0
3011.9,9.95,83.11,0.752,2699.023374357809,1
505.1,4.94,80.75,0.421,2684.950757857667,1
2248.7,18.96,32.43,0.619,4933.956680597476,0
471.2,27.07,48.51,0.803,3944.7452441782,0
1579.6,15.43,98.73,0.412,2839.216776008022,0
1931.4,15.08,55.96,0.627,3223.6779613269405,1
4085.6,14.53,55.44,0.614,2533.536675755632,1
256.9,55.09,43.58,0.605,4844.2705517859695,0
3281.0,33.1,17.49,0.562,2777.3771440012324,1
728.9,15.41,48.73,0.611,2294.633363156923,1
1663.0,11.78,38.78,0.683,4392.070220534556,0
727.0,11.83,82.68,0.482,2514.112017267713,1
1592.1,26.27,22.24,0.353,2861.612389529215,1
1333.1,27.71,64.04,0.638,2676.737259041585,0
2599.5,26.96,26.96,0.923,2410.504556672752,1
894.5,28.1,40.52,0.396,3085.3012550827075,1
4185.5,7.81,89.2,0.633,3322.47391074123,1
234.3,25.09,72.24,0.858,1985.548310414192,0
1602.2,14.63,67.58,0.645,5526.711469366322,0
714.5,21.12,29.43,0.466,3423.2650641322125,1
1240.9,14.79,100.0,0.547,2701.579587938731,1
1620.5,32.42,76.05,0.535,2982.669154091999,1
2443.5,57.05,67.27,0.792,2533.7371146240707,1
493.6,7.09,46.66,0.783,2488.6505858368755,0
3583.4,3.84,11.5,0.562,2634.001497825651,0
392.0,16.99,88.88,0.938,2818.611270341764,1
1032.8,34.65,67.81,0.448,2420.870429717723,1
1191.6,17.45,19.9,0.636,2845.03654936064,0
1169.9,33.45,48.5,0.447,2606.4746543837946,1
1707.2,17.52,62.37,0.199,2145.658971980751,0
3464.4,5.9,45.42,0.567,2390.3896013064464,1
29.8,10.37,36.63,0.495,2378.152398020598,0
3666.9,15.47,56.19,0.509,3389.16211314996,1
439.0,5.25,35.17,0.661,2522.879667485081,0
2225.4,60.0,68.67,0.707,1669.314523738297,0
1408.5,12.98,62.84,0.736,2274.7204845699885,0
837.6,47.56,24.15,0.429,2255.3987982442286,1
2351.1,7.19,40.33,0.79,2378.708208932628,0
2548.6,29.98,52.89,0.634,2731.009753265849,1
718.6,0.92,35.97,0.865,3243.3674908222747,0
2422.3,53.29,79.12,0.555,2417.742753557022,1
117.0,11.32,49.13,0.858,2756.885447954596,1
1153.8,8.47,43.48,0.517,2382.7542330472725,1
1505.0,23.47,45.99,0.221,2508.101560706663,1
345.8,19.65,24.29,0.819,2559.64575697802,1
2057.7,29.73,23.17,0.675,2684.950757857667,1
2815.0,18.57,65.59,0.361,2766.070806680928,1
684.1,21.83,61.84,0.261,2784.498142296149,0
4117.6,21.72,88.02,0.541,4987.565148816395,0
675.8,4.67,47.47,0.473,2254.8807081930145,0
1986.9,24.21,32.58,0.421,3526.778569953708,1
963.1,52.07,59.96,0.621,3266.24004699493,0
332.1,37.25,100.0,0.712,3074.9053184583163,0
2285.4,25.17,52.6,0.766,2860.418891423688,1
3446.6,20.92,35.84,0.552,2462.347101374996,0
870.0,5.57,62.01,0.686,1980.7745512866568,0
1710.8,26.03,65.56,0.606,4715.786580665413,1
635.9,38.01,72.96,0.5,3757.564225000855,1
1431.0,34.96,46.31,0.906,3610.400145339154,1
1163.1,30.36,40.96,0.869,2951.5346776649644,1
1505.2,32.06,9.06,0.861,2202.8112482085667,1
2382.9,36.29,29.21,0.654,2782.446290292776,1
3007.9,10.16,49.56,0.69,2293.163583171912,1
508.5,8.15,71.68,0.572,3057.4167308690667,1
1516.7,8.69,42.33,0.639,3095.309956274249,0
388.6,42.79,44.98,0.676,2727.3556507842245,1
1900.8,22.34,32.74,0.603,2290.278577365407,1
1848.3,9.02,65.15,0.303,2207.920256047301,0
466.8,36.62,65.01,0.562,2983.907481015151,1
536.8,35.5,28.18,0.609,5520.458227688534,1
1649.1,15.35,42.44,0.825,2973.2256929804867,1
55.5,2.67,35.4,0.285,5716.907800173857,0
3774.8,21.41,59.02,0.764,4086.018802941972,0
761.8,6.22,62.05,0.464,4079.9816984627146,0
2190.0,20.55,22.27,0.379,2276.8340981146584,1
1190.6,22.89,36.59,0.065,2156.7710913751343,0
1411.8,20.83,81.51,0.725,2235.058288090581,0
748.1,51.17,47.72,0.269,2040.6303715970232,1
3659.6,18.46,45.64,0.638,4472.660045104346,1
422.4,19.74,74.44,0.496,2721.138032526019,0
2842.2,11.99,77.27,0.727,4158.591019214827,0
774.9,11.89,33.88,0.934,2388.896400927653,1
2294.7,22.59,63.11,0.272,2762.6473195508497,1
608.1,22.81,46.12,0.69,2676.325943344088,1
631.0,35.96,50.55,0.686,2767.4151054373806,1
447.3,29.51,31.02,0.655,2191.021473965291,0
2521.9,42.29,75.05,0.851,2599.3394317639727,0
176.9,10.69,53.5,0.767,3225.904124495755,1
2568.4,20.63,79.87,0.519,2665.8466852069446,1
110.3,23.57,20.75,0.26,2728.006641691059,1
929.0,17.78,37.77,0.868,5498.826986454969,1
271.2,9.02,30.32,0.404,2201.0176174241533,0
1571.4,29.49,39.76,0.706,5283.743971603846,1
667.3,25.68,42.79,0.577,3052.0534097173227,1
2221.5,26.6,62.76,0.735,2451.116578483624,1
432.9,27.27,41.35,0.392,2990.1202833812035,1
2045.5,25.76,28.1,0.689,3422.4967133553723,1
694.3,15.76,56.5,0.381,2517.735685628202,1
1879.1,6.44,45.01,0.567,2704.657269309257,1
1840.6,20.73,78.13,0.673,2969.9006487355423,0
1206.2,23.55,39.1,0.531,2703.3574031795006,1
1436.2,10.51,83.19,0.684,3503.1719250818387,0
4883.1,9.25,76.73,0.701,2680.519385623367,1
684.7,14.75,27.23,0.543,2792.568185512136,0
3000.6,13.94,28.1,0.625,3293.4396358877107,1
132.2,7.09,72.73,0.509,2660.1450055391874,1
773.2,35.56,50.5,0.742,3939.746203367472,0
688.7,14.83,87.06,0.598,2807.684493274526,0
1771.9,24.95,28.75,0.629,2460.845772272494,0
1659.6,28.38,71.48,0.381,2826.3093841132536,1
4729.7,35.19,43.2,0.679,2272.540235818009,0
633.4,27.8,49.15,0.471,2309.4067888282643,1
3085.6,16.86,100.0,0.509,4477.848153757026,1
588.4,14.46,65.2,0.381,2334.787530904288,0
2082.6,14.85,61.89,0.48,5084.014886680563,0
1077.7,9.23,59.55,0.752,4083.037187224834,0
828.6,57.18,51.16,0.829,4101.633053905455,0
872.1,21.59,55.59,0.343,2448.421239354953,0
3695.6,18.67,14.46,0.55,3328.131890040177,0
720.3,5.53,58.77,0.629,2741.6794602184,0
2188.9,28.64,59.57,0.58,2565.596512138853,0
368.5,33.47,91.17,0.782,2351.558133105721,1
2384.9,27.78,59.64,0.659,2684.950757857667,1
1182.9,23.78,50.21,0.421,3564.156887040461,0
410.8,26.53,66.77,0.528,3013.7430344134973,1
2291.3,9.51,77.95,0.391,2624.77560965372,0
4490.0,4.19,44.23,0.675,2235.063986205946,1
300.1,29.72,38.38,0.702,2623.310930120678,0
1504.9,26.75,58.43,0.292,2612.241074111889,1
469.5,8.46,44.09,0.703,2340.4276037016466,0
1190.4,29.43,59.89,0.568,2557.2063412038383,1
494.5,44.64,36.41,0.385,2654.733719161594,1
364.2,14.56,59.66,0.704,1869.0065887501144,1
872.1,30.96,60.32,0.748,4371.1778985197125,1
3510.9,45.2,41.25,0.553,2827.9941048852897,0
183.4,8.62,41.53,0.619,1890.7926843270232,0
2396.5,27.96,43.6,0.54,2311.4821757591376,1
309.1,11.39,23.84,0.756,3165.6919905370746,0
1633.5,14.4,31.56,0.406,5068.675031532505,0
1712.3,14.71,73.2,0.796,4148.765619356618,1
624.9,18.84,48.28,0.559,3262.958101349332,1
1612.8,12.16,45.52,0.792,2178.4865165060896,1
3036.7,43.42,19.86,0.641,2601.058206905283,1
255.2,5.22,43.12,0.501,2926.7155594729315,1
3980.4,17.98,61.4,0.705,3227.790808017482,1
345.0,26.51,80.93,0.383,3077.2113024043265,1
1249.0,9.41,58.97,0.206,5052.099504830367,0
394.0,46.22,13.19,0.694,2719.309330887553,1
896.3,33.55,80.77,0.611,5058.396687601057,1
2255.1,14.18,80.61,0.617,1776.2267019632118,1
3588.4,14.56,43.41,0.667,1857.6216325676053,0
458.9,17.15,76.16,0.56,6282.225901009919,1
4300.9,17.06,63.39,0.508,5719.870721431849,0
620.9,18.58,61.7,0.584,2703.713641447672,0
2497.2,22.71,48.23,0.531,3208.741462075959,1
1102.4,15.81,35.61,0.661,3703.590412609975,1
1009.4,38.58,32.15,0.614,2323.274561845179,1
827.9,9.06,50.73,0.403,2845.2729496042457,1
1875.4,14.48,66.71,0.501,2773.988484339953,1
784.0,3.73,50.58,0.581,3735.893328902993,0
3925.7,16.12,52.58,0.683,3763.870227146122,1
528.6,9.17,81.24,0.603,2228.6443495415065,1
822.0,39.42,80.22,0.771,3038.6684964510087,1
1808.7,19.16,40.43,0.677,5270.980323243531,0
1407.0,51.49,54.0,0.515,2231.7954517640333,1
1098.4,21.58,53.77,0.545,4157.716714460934,0
3738.9,13.25,77.8,0.904,3056.778580809216,0
333.0,26.48,46.8,0.539,2328.735048033782,1
4412.3,35.54,78.19,0.386,2327.8625128030853,1
497.9,10.6,82.38,0.741,2523.944312462336,0
1160.8,13.5,64.97,0.551,2263.6561986328643,0
415.5,20.82,53.32,0.511,2811.242037195432,1
503.7,11.76,36.05,0.628,2159.2103277203205,0
1516.2,32.7,63.55,0.635,2729.2713650401583,1
1048.1,11.64,64.14,0.479,4193.987163676359,1
112.7,31.17,74.01,0.523,3044.874730644438,1
2164.8,15.61,45.72,0.52,4131.132315765385,0
440.8,23.39,24.94,0.36,2423.429721332622,0
1949.0,18.51,50.4,0.862,3979.805201075307,0
1809.0,7.56,69.81,0.531,6145.04260215486,1
586.3,35.17,63.01,0.592,2291.95928011132,1
1700.7,18.83,56.69,0.794,2449.2740801714417,0
1123.2,15.82,57.4,0.529,2161.701227021304,1
450.6,21.67,77.17,0.23,2341.085348055624,0
1789.7,21.0,48.52,0.595,2353.0454218020004,1
702.0,25.43,28.75,0.575,2485.1605518274546,0
970.0,23.21,37.45,0.715,2684.950757857667,0
1011.3,24.41,68.52,0.698,2318.60772672509,1
1773.1,42.5,5.0,0.883,2606.028783606654,0
1069.4,13.34,55.57,0.47,2503.652315853092,1
2909.9,18.59,83.75,0.429,2684.950757857667,1
523.8,60.0,47.45,0.582,2690.8645352002814,0
2895.5,20.3,74.8,0.225,3058.4806859884898,1
112.2,13.19,66.84,0.392,5268.634608631961,1
2281.7,14.96,84.84,0.637,2684.950757857667,1
1584.9,33.17,70.29,0.264,2883.551579759575,1
353.4,19.53,63.14,0.524,5287.658660772094,1
1143.6,37.91,48.97,0.442,4914.337441212556,0
2430.5,34.73,63.31,0.82,2789.667565609904,1
490.5,18.71,59.89,0.648,2378.518785700772,0
3364.6,12.16,52.74,0.466,4836.587692475469,0
219.3,17.82,44.47,0.397,2794.534500900349,1
2135.7,21.57,58.28,0.566,2691.977127062049,0
1452.4,24.8,34.19,0.621,2674.0407926806874,0
1028.3,29.26,48.76,0.724,2879.0987487070247,0
1489.6,42.25,61.55,0.441,2226.1437052163874,0
3296.6,33.17,76.02,0.637,2926.129003129051,1
125.2,23.65,73.2,0.609,2749.075211754484,1
3209.0,29.6,45.53,0.858,4188.881401636259,0
568.5,5.4,70.07,0.619,2605.565300600562,0
922.0,15.86,33.72,0.69,2493.8863464373726,1
1130.1,41.87,60.38,0.152,2475.5510753123453,0
940.5,11.27,68.99,0.572,2719.5340788003555,0
2360.6,13.12,51.25,0.405,2810.445699774388,0
3581.6,58.54,58.68,0.533,2255.533828531338,0
92.4,6.11,42.49,0.511,2499.973218928607,0
2781.5,10.42,47.53,0.516,2300.4458199395444,1
191.8,14.29,20.52,0.696,2391.989289300905,0
2019.5,14.34,56.64,0.95,3365.517050660146,0
498.2,29.19,82.23,0.597,2376.195967036177,0
1559.3,6.12,47.32,0.46,2991.198353642673,1
1971.6,24.98,39.1,0.729,2400.6454844589075,1
1945.0,21.14,59.96,0.842,2516.780883056559,1
798.4,40.74,38.46,0.614,2899.932472037822,1
1957.0,10.36,90.43,0.703,4866.6024073415965,0
506.5,29.38,50.05,0.695,5237.645730280166,1
1903.4,25.64,53.41,0.475,2597.9609182174413,1
1627.3,28.28,45.0,0.817,2674.049507683462,0
1512.0,25.87,49.97,0.427,2419.474302918238,1
1882.2,41.7,69.22,0.699,2315.492250696568,1
3448.1,4.59,62.35,0.358,2129.317156794459,1
787.7,46.16,57.74,0.643,3379.9792902307986,0
3522.5,24.46,66.35,0.229,3012.704310682669,1
725.6,16.52,68.48,0.694,1751.761729686032,1
865.7,35.21,65.87,0.705,2149.2784126793267,1
1490.1,26.24,57.46,0.656,4308.7287199508455,1
1333.0,41.44,59.51,0.617,2836.930536980012,1
1718.4,15.48,68.02,0.479,1943.781079031052,0
2032.1,18.41,53.51,0.824,3920.2042483540968,0
133.4,29.46,5.0,0.555,2502.15271779053,0
3994.4,26.15,49.21,0.662,2399.26269608286,1
291.7,22.81,42.22,0.807,2122.181849429756,0
1758.0,24.14,62.16,0.381,2517.256677811539,1
1340.1,40.83,44.33,0.721,2459.4839587326646,1
641.1,19.77,68.5,0.885,4191.350884310738,0
1441.4,41.06,68.43,0.516,3900.975381935321,0
4772.4,9.7,46.4,0.692,2502.155337066856,1
682.2,6.26,15.5,0.512,6327.1405525512455,1
4064.6,31.07,57.19,0.283,2674.2598419409264,0
409.8,38.37,47.7,0.649,2722.280463943306,0
2368.2,17.07,32.17,0.462,2301.589825725389,0
621.4,34.92,68.0,0.95,2161.5803211255675,1
1421.8,28.1,44.84,0.416,2253.3557697576434,1
1286.7,17.33,51.58,0.716,2956.1357593211114,0
4781.2,19.63,30.85,0.488,2385.119398986127,1
417.3,27.38,36.72,0.599,2275.3728294321404,0
3979.2,21.01,35.23,0.262,4221.60298320344,1
596.8,8.76,10.25,0.654,2234.8877352698414,1
1282.6,24.3,52.97,0.598,3903.197137827299,1
1492.0,9.17,60.67,0.531,4699.955181096429,0
873.8,14.5,35.17,0.895,2710.6344447627466,1
1432.1,26.6,51.12,0.587,2677.955561599696,1
2577.3,24.55,30.33,0.828,2699.081964922027,0
868.5,6.22,78.77,0.555,2684.950757857667,0
3940.7,39.77,66.81,0.379,4332.997132242408,1
423.3,8.25,52.46,0.348,2656.1850650704014,0
2102.4,10.19,56.22,0.687,3932.4286011874574,1
1575.1,7.75,81.04,0.605,2587.612235190164,0
1555.7,23.16,37.81,0.166,3372.470610630558,1
1176.0,30.57,90.78,0.538,2499.83081291021,1
1879.7,27.9,84.71,0.608,4337.133952443301,1
159.3,17.39,47.43,0.55,2808.598636266133,0
2709.3,35.42,74.01,0.589,1934.5555094984827,0
520.7,28.59,38.04,0.604,2778.2269028404858,0
890.6,13.51,69.45,0.777,2396.6863978599454,1
929.4,17.6,73.97,0.638,3410.654329575672,1
1424.2,22.53,45.77,0.736,2988.845554045756,1
1709.0,12.89,62.42,0.697,3854.347887813996,0
2521.0,29.64,53.24,0.645,2456.007404382617,1
829.8,3.33,59.73,0.804,2346.358831655752,0
3795.1,33.18,8.33,0.699,2803.991710597521,0
379.9,12.87,83.92,0.693,2795.586015852803,0
1291.6,14.51,61.26,0.479,2901.497152819893,1
671.9,39.7,31.21,0.588,4764.898439009257,1
1143.3,26.13,48.16,0.631,2193.0404729017214,1
1118.9,18.08,26.24,0.833,2083.961945203512,1
3888.1,12.72,64.33,0.276,2967.9908988028915,1
182.7,5.79,53.5,0.896,3233.330670420035,0
3055.8,20.59,17.54,0.75,2354.357597814017,1
519.0,5.71,50.33,0.44,5678.244797279507,0
2114.8,9.77,42.35,0.529,3188.3557398113367,0
750.4,10.83,88.35,0.714,2578.5149710651845,0
1362.1,21.84,61.89,0.375,2805.744707947091,1
443.2,6.11,47.8,0.496,2923.9783960816912,1
3409.2,23.44,63.31,0.432,2684.950757857667,1
343.9,39.96,38.49,0.57,2417.6908674513284,0
2565.6,39.51,81.65,0.168,2566.65249896942,1
196.4,12.28,47.6,0.585,2110.075521491699,0
1829.9,31.21,57.18,0.609,4317.714485788493,1
286.1,27.61,24.74,0.548,2498.310431530268,1
513.4,45.69,53.24,0.406,2772.628149091255,0
1293.1,24.23,61.34,0.47,2765.337940711389,1
1877.4,13.52,93.91,0.563,2803.536099465161,1
188.9,8.77,34.82,0.434,4125.721337539512,0
2762.1,10.51,45.63,0.485,3866.083884128821,1
117.3,6.41,62.41,0.493,5237.5544785112525,1
1313.5,14.35,43.71,0.665,3804.367497913273,1
746.5,15.12,46.95,0.593,4335.826545781534,1
534.0,17.01,31.22,0.307,2044.504164579871,1
1234.9,26.41,51.34,0.257,3854.953077720445,1
3393.4,37.69,43.65,0.666,3562.76150534474,0
678.3,59.46,60.06,0.544,2543.647580648112,1
3127.7,22.34,66.9,0.366,2239.114613891122,1
635.6,14.0,81.38,0.669,2699.5444585948426,0
1861.7,39.14,51.93,0.381,2191.3145910628987,0
1463.9,21.7,50.02,0.49,2205.178575567548,1
1246.3,14.22,55.82,0.647,3489.949481228339,0
684.2,18.11,11.25,0.799,2232.41853219326,1
4183.5,17.9,81.18,0.331,3814.525577084872,0
357.1,3.98,52.23,0.468,2237.3126644220297,1
2728.1,21.88,54.45,0.541,2135.426214473322,1
432.3,8.02,54.8,0.608,2477.138239179128,0
1770.1,13.59,54.9,0.359,2921.5700752486578,1
1029.0,19.49,62.01,0.495,2171.892675202095,1
496.2,46.28,64.87,0.515,2862.165418338492,0
2000.1,34.28,60.84,0.855,2651.9132882868903,1
1947.6,13.47,58.7,0.6,2400.262316273799,1
778.4,8.68,63.99,0.662,3903.820906761569,0
1998.5,31.87,69.37,0.367,2484.7374211198235,1
334.1,12.07,72.28,0.605,2498.0497071999093,1
2109.7,14.72,59.3,0.575,2910.965993199294,1
723.5,27.69,50.88,0.95,2972.41593155946,1
1370.8,43.5,74.17,0.364,4906.972289897354,1
1841.2,4.02,62.32,0.6,4336.822904540756,0
4640.2,36.91,68.17,0.39,2849.4517415416044,1
210.2,8.31,48.36,0.612,2740.7844570751104,1
4115.8,22.77,45.47,0.94,2500.8941512976894,0
257.3,9.32,21.62,0.762,4866.964637579356,1
2372.0,30.27,100.0,0.375,2847.01645667341,0
1740.1,31.7,54.49,0.757,2357.16430794778,1
1623.6,17.22,43.31,0.519,4479.386459602364,0
2097.4,6.9,66.88,0.611,2094.864458014819,1
2069.3,18.0,45.22,0.481,2634.9378266179747,0
620.5,37.88,80.95,0.469,2681.743820486425,0
2720.7,23.49,66.43,0.406,2806.680720760396,1
753.3,6.94,50.52,0.662,2492.955429101139,0
1107.7,32.95,55.9,0.607,3073.2743361847124,0
1040.9,25.32,52.08,0.716,2762.9236591528265,1
1439.9,17.35,80.72,0.779,2266.4750208838345,0
986.1,16.87,57.99,0.446,3555.747315037918,0
1582.3,12.9,76.27,0.476,2466.194351942592,0
258.5,8.4,35.81,0.244,2786.793074451048,1
2857.1,41.36,49.98,0.877,1857.377195790251,1
436.1,11.19,17.07,0.545,2728.231127415295,0
1736.4,6.75,34.43,0.647,3621.0219742864574,0
696.8,19.62,45.45,0.211,4760.601874885003,1
1655.1,17.69,76.37,0.338,3790.428990222344,0
401.2,20.39,40.78,0.302,2773.0181413469745,1
1722.5,3.28,43.77,0.438,2553.4580261898745,0
766.8,30.06,37.79,0.79,3126.994148180232,0
1686.7,14.78,31.35,0.676,2045.041594918316,0
65.2,7.68,37.76,0.19,2162.5583723119794,0
1729.1,26.7,44.9,0.458,4347.439749577912,1
1466.2,12.35,57.64,0.648,3517.839904945748,1
470.3,58.73,59.83,0.333,4146.130605441869,1
1153.4,20.29,61.81,0.828,6358.443498163815,1
2586.0,14.9,46.07,0.551,2529.6699782243086,1
76.7,14.39,48.01,0.604,3063.890111551094,0
2799.2,14.85,39.44,0.691,2303.7691209817126,0
177.1,8.99,34.96,0.777,3555.756070395158,1
2288.4,12.23,63.07,0.568,2408.9043002297867,1
1442.3,30.14,56.91,0.495,2321.294456281176,1
1505.5,7.53,51.88,0.427,2239.229601159161,0
492.8,41.33,39.47,0.461,4157.20139260045,1
4187.5,15.4,38.94,0.633,2731.084294189794,0
161.8,15.8,40.92,0.344,2274.6509791834737,1
3390.5,38.76,48.04,0.573,2259.300084069125,1
339.3,13.99,42.66,0.594,4980.621514177646,1
2061.5,17.96,63.68,0.907,2208.0701309163496,1
1569.3,15.68,69.43,0.663,2356.5041934313026,1
1628.3,13.89,96.56,0.564,3623.474249760133,0
2462.2,11.39,83.54,0.469,2262.1441656881284,0
1888.9,46.36,62.02,0.617,2557.08473718407,0
346.3,60.0,50.44,0.636,2912.057023828384,1
2736.6,17.07,42.33,0.67,3001.7553999180736,0
652.0,7.14,38.26,0.222,2288.1340157719947,1
2265.5,18.6,50.41,0.54,2425.15347079926,0
320.9,19.67,58.39,0.345,2332.133203572587,0
1448.0,19.35,17.66,0.947,2168.5296391174643,0
1098.4,25.16,78.46,0.596,2797.6179463974445,1
818.6,12.21,46.98,0.396,2684.950757857667,0
547.6,13.59,29.72,0.344,6342.925162279001,1
2324.8,29.61,38.44,0.566,1969.893903405792,0
488.9,25.57,79.58,0.616,2518.5191561498355,1
1696.3,19.43,44.87,0.5,2284.2166213618343,0
596.9,22.37,24.81,0.534,3078.310937730017,0
1711.9,13.01,43.19,0.471,2545.362627508337,0
2443.9,48.55,71.24,0.899,2736.8068553583566,1
703.2,28.28,27.54,0.598,2628.195796193384,0
69.7,9.36,58.33,0.278,2673.3692114522223,0
3135.0,26.91,48.92,0.283,2854.627360932496,1
528.1,15.46,52.75,0.495,2109.841509188074,0
2103.3,15.99,17.06,0.581,2695.0688885506847,1
1725.0,44.64,74.85,0.806,2229.589273042871,1
442.2,29.35,73.37,0.604,2225.673406180497,1
1322.8,10.9,51.88,0.392,2430.5482990060377,0
4553.7,23.14,37.25,0.539,2563.1379817795214,1
196.3,19.55,50.49,0.838,2464.0735581787026,0
3731.7,8.3,61.45,0.562,2624.1916371627094,0
186.1,19.95,70.01,0.304,2683.114853422885,0
1683.8,23.03,63.22,0.726,1667.5476585902138,1
1296.0,30.02,77.16,0.365,2747.88680075263,0
928.5,18.45,77.47,0.738,2982.973469843204,0
388.0,6.61,51.7,0.727,2754.0067990988314,0
949.3,56.44,41.7,0.724,2514.4612461635425,1
690.9,16.38,47.96,0.262,2659.43214685822,0
2010.6,35.93,61.7,0.497,2692.420100559045,1
219.7,5.1,56.36,0.7,4419.9864392444015,0
1534.4,25.42,40.4,0.756,5707.508782424529,1
944.9,16.38,59.9,0.935,3422.1014597917706,0
736.9,41.57,43.34,0.563,2648.554563426421,0
327.4,18.18,37.55,0.775,2227.9996184208912,1
771.9,6.17,35.28,0.612,4179.220514241365,1
341.4,20.47,74.13,0.432,3122.4364611959786,1
3502.5,20.79,24.3,0.353,2446.593799882892,1
558.9,20.55,75.66,0.376,3504.816884639665,0
2286.4,20.57,42.94,0.47,3623.3294144032207,0
1872.3,11.09,60.02,0.345,2138.2423845491458,0
1242.5,18.87,84.65,0.595,2846.647089703434,1
694.0,20.1,56.35,0.517,3180.6270117332906,0
4676.8,25.56,54.65,0.563,2338.3077469913705,0
651.4,29.14,49.26,0.701,3256.772961017601,1
3333.4,38.79,56.23,0.668,2740.4580956376994,0
438.0,25.85,53.0,0.521,2597.9340308733085,0
1322.3,43.98,53.54,0.289,4174.5514038012,1
1631.0,28.97,58.58,0.44,2972.280655182066,1
715.6,17.6,80.36,0.467,2364.8220555765474,1
1265.6,29.38,34.06,0.509,2082.3202011837625,1
4459.9,38.13,14.95,0.661,2381.535000698071,1
123.8,34.38,43.76,0.448,2702.474258138157,1
2793.2,13.76,59.16,0.441,2389.2348632162825,0
160.0,2.05,63.16,0.266,3356.714890115169,1
1576.1,21.99,55.27,0.449,2743.2107432132498,1
563.3,15.76,85.85,0.448,2646.6665993288298,1
1227.7,39.02,48.34,0.792,5498.110811498373,0
1458.1,21.66,48.77,0.404,2609.212483339209,0
1781.5,11.57,51.5,0.95,4204.37571976559,0
163.6,22.41,63.6,0.426,2699.276631383518,1
1889.9,15.25,44.61,0.667,2528.32818946685,1
782.3,8.36,31.98,0.503,4298.889000193617,0
1704.5,25.55,35.78,0.338,3015.006488928984,1
583.1,19.79,62.49,0.273,1760.0602539537128,1
1318.7,22.73,30.18,0.487,5251.601125805552,0
1146.8,48.28,53.13,0.552,2357.783111675437,1
629.3,16.62,71.56,0.37,5278.454807125343,0
619.3,39.94,77.57,0.461,2739.086668447623,0
2171.2,53.66,59.63,0.327,4103.718729469757,1
534.1,9.02,67.7,0.647,4142.533826212579,0
1067.1,17.9,36.59,0.711,2403.3496982937363,0
212.3,26.2,52.68,0.472,3202.4620505363378,0
1142.1,28.56,18.87,0.51,2451.8150059194813,0
2263.8,18.71,57.51,0.761,2498.042161947143,0
4419.3,54.41,16.68,0.471,3364.0208742234904,1
553.7,18.59,34.17,0.548,2299.396788575697,0
3073.2,21.81,56.23,0.36,2616.6229933164545,1
