elevation_m,slope_degree,soil_moisture_pct,ndvi,ANNUAL,landslide_risk_label
678.1,22.67,62.19,0.879,2306.92026545428,1
1845.5,33.58,57.86,0.711,2332.4142860967586,1
178.5,60.0,32.54,0.514,3108.145843499401,1
1495.8,18.42,54.29,0.628,2751.8086295881667,0
386.9,38.83,63.69,0.506,3336.319490191416,1
1520.6,2.21,44.7,0.562,2443.406262111196,1
160.7,47.66,45.77,0.201,3047.2598452399484,0
1884.4,25.63,68.43,0.667,2619.9572019960083,0
208.0,10.72,37.04,0.253,3212.017541902584,1
889.7,33.54,39.06,0.423,2161.867465981911,1
1570.6,10.38,85.66,0.488,2685.320381323133,1
856.0,11.22,34.32,0.796,2684.950757857667,0
929.3,25.59,45.04,0.558,3150.533949603091,0
3064.2,45.04,19.42,0.736,2565.6604202074573,1
131.5,23.41,61.0,0.95,2552.0639625035656,1
4448.3,12.11,86.52,0.926,1961.4359114885767,1
264.5,23.53,52.51,0.652,2423.7991561259014,0
704.3,18.93,63.09,0.501,2609.903833153472,0
1018.7,15.66,17.69,0.523,2762.3741262632448,0
688.5,12.24,47.81,0.577,3297.0486435928465,1
937.0,19.04,63.2,0.279,2256.496757737617,1
1016.7,25.96,36.3,0.569,2533.8641218130206,0
259.8,29.82,44.93,0.288,4821.406720575213,1
2186.8,27.3,54.38,0.536,2400.4895122620715,1
608.8,2.41,87.7,0.398,4850.647134287595,0
2106.5,26.67,100.0,0.553,2706.548684734176,1
371.5,9.94,71.39,0.95,2739.2442741402383,1
718.9,14.61,72.03,0.575,2235.0752727288864,0
2164.7,19.68,45.43,0.401,2371.6964149800983,0
1804.4,16.12,11.23,0.585,4266.29501425577,0
485.3,29.15,50.53,0.579,3597.528135665954,0
4080.4,22.42,92.93,0.682,3303.807752878067,1
462.7,9.97,64.91,0.366,2507.436967176154,1
1240.5,29.8,47.21,0.465,2715.616711414103,1
754.2,14.06,39.53,0.635,2868.64921832267,0
1025.9,26.34,57.98,0.539,2357.918194407244,1
966.1,13.56,48.65,0.869,4875.854463053525,0
2120.7,16.11,64.05,0.649,2270.886740458944,0
240.2,28.11,16.32,0.515,3251.28620276059,0
2749.6,36.01,66.42,0.484,6104.274372097981,1
241.9,7.82,78.76,0.574,2675.3770193664864,1
2167.1,54.07,78.82,0.719,2643.124866424497,1
1401.0,9.55,50.05,0.38,2400.846487438414,0
521.6,11.14,65.87,0.382,3310.1608819219364,1
2242.5,39.98,37.01,0.663,2418.6250393320483,1
4403.7,11.87,84.43,0.309,2253.021613641033,1
242.6,14.95,70.58,0.537,2494.395452752852,0
3195.1,19.63,36.61,0.619,4965.411613508338,0
434.8,5.51,80.89,0.4,2406.8150831948938,1
956.0,19.95,25.95,0.922,2749.686531557011,0
851.6,14.13,74.08,0.722,2511.9272951758057,1
1089.7,21.09,78.17,0.444,4816.539731837044,0
702.4,39.12,39.13,0.766,3298.881708815443,1
1167.7,15.83,49.95,0.95,2370.362705427035,0
864.8,11.8,44.36,0.79,3186.015115774609,1
2296.9,31.22,74.59,0.497,2684.950757857667,0
793.2,5.68,61.89,0.578,4469.1471592049365,1
2238.2,23.24,53.83,0.381,2178.11971484886,1
694.8,15.26,43.2,0.504,2513.39343533341,0
1144.9,31.84,33.27,0.537,2316.0579232103228,1
330.8,26.99,47.4,0.338,2695.756526771725,1
3789.3,23.22,47.92,0.575,4196.20005976249,1
69.3,20.05,46.21,0.859,2733.5397832568024,0
3702.8,14.2,77.39,0.613,4343.860102303228,0
788.4,14.86,49.27,0.543,2655.254180121728,0
1552.4,12.32,59.89,0.778,2371.007942950168,1
627.2,26.61,59.26,0.695,2558.041848990978,0
1227.0,22.62,77.03,0.34,2625.709130745283,0
423.3,14.45,56.16,0.592,2442.4059061533826,0
2500.7,35.58,50.21,0.843,2559.5297378879613,0
276.2,11.75,54.2,0.413,2633.6792152789985,0
3030.5,18.92,44.81,0.694,2593.2285815488226,0
570.0,29.83,61.24,0.73,2694.49914029835,1
1044.8,23.54,15.44,0.465,4119.3305349322645,1
286.8,23.29,51.56,0.856,2733.0081656689654,1
1265.1,24.63,50.43,0.459,6135.962894194503,1
1393.5,36.64,32.54,0.85,6112.82324796062,0
3659.1,24.7,66.75,0.311,2798.535633491569,0
617.7,24.32,40.62,0.582,1914.0269203688952,0
2610.9,10.4,57.83,0.541,2662.564528900715,1
657.5,22.13,51.56,0.823,2263.041242014057,0
923.6,19.08,75.33,0.71,2684.950757857667,1
571.6,21.98,80.2,0.67,3878.546523856064,0
1277.3,20.7,34.37,0.603,4175.633344993511,1
1924.8,20.44,24.17,0.605,2734.0655514640134,1
2441.9,11.15,88.64,0.459,2376.903831293358,1
864.2,24.92,83.86,0.95,3324.3344720093014,1
4118.9,15.5,59.58,0.624,2894.8078506983843,1
310.7,29.31,71.04,0.62,2476.796446303416,1
2013.9,25.27,51.17,0.491,2869.890051981749,0
756.4,29.46,59.4,0.528,2612.244928582341,1
1635.7,12.17,23.32,0.505,3381.6985489318213,1
362.2,19.52,56.21,0.329,2783.528338670618,0
4717.4,22.79,61.43,0.69,2846.6833213867003,1
244.8,1.27,72.96,0.759,2461.391912175451,1
1621.9,23.68,72.5,0.7,2459.558552557706,0
72.6,34.38,45.13,0.344,2831.8495156109034,0
810.2,8.67,57.84,0.699,3613.013857519528,1
1063.5,13.33,72.22,0.353,2302.593565136365,1
380.2,56.9,57.19,0.899,2684.950757857667,1
1715.4,25.82,40.75,0.527,2627.0055956517417,0
4060.2,6.94,5.0,0.497,2037.6489247818647,1
569.3,4.91,46.04,0.314,2541.960738859213,0
3660.6,25.58,50.59,0.507,2654.032545933278,0
171.4,17.29,79.79,0.693,2749.8281655699143,1
1709.2,25.82,77.28,0.449,2684.950757857667,1
1321.1,20.41,73.78,0.469,2296.171705692272,1
1650.7,29.44,57.92,0.597,3257.3102162523264,1
459.2,11.99,56.24,0.484,2356.127169545304,1
2288.7,16.73,44.06,0.44,2627.748956784596,0
807.8,4.29,41.64,0.366,4883.879804419942,0
2349.8,19.69,81.58,0.392,2780.438694397541,0
124.0,32.13,47.69,0.744,3044.03114697054,1
1211.5,11.97,64.03,0.471,3064.772605604279,1
1549.3,12.33,5.0,0.558,2892.802898660299,0
1665.3,60.0,65.55,0.466,3248.2952609431104,0
388.4,15.72,53.67,0.499,5456.219259346731,0
4345.6,34.56,43.55,0.74,2415.550129861152,0
534.0,7.57,54.0,0.414,4340.900450367894,0
2065.7,14.17,61.73,0.783,3967.604525681088,0
785.5,25.35,45.38,0.565,2621.788260465306,0
1351.3,16.46,39.49,0.744,3689.850984432965,1
1704.3,30.75,96.98,0.298,2651.880171991519,1
814.1,20.58,95.44,0.858,2699.6657124687263,1
1094.1,13.7,74.5,0.476,2684.950757857667,0
4796.9,15.97,48.33,0.328,2790.5978164618214,1
768.2,5.73,52.3,0.629,4355.995867670618,1
2431.0,14.62,43.0,0.765,2081.8564992335528,1
297.3,8.05,23.11,0.615,5696.733425634598,0
1198.4,59.42,77.46,0.346,2637.947936703992,0
837.7,23.95,44.13,0.425,4437.214702049609,0
715.1,38.5,46.85,0.587,3297.951135039022,1
1376.6,31.66,41.21,0.861,2244.181724302774,0
649.6,12.48,52.09,0.623,2545.706026803832,1
419.2,14.09,54.28,0.901,2426.4906612262566,0
3362.8,33.83,49.9,0.539,2814.735795694224,1
464.0,14.71,64.21,0.523,2710.138791087769,1
1332.0,21.3,60.99,0.711,2723.679818195896,1
794.9,38.36,81.13,0.473,2750.136928207432,0
762.5,37.56,31.79,0.698,2667.816511500217,1
1347.3,21.11,44.6,0.832,2582.472026649705,0
3163.1,8.83,48.73,0.871,2249.1063204078705,1
605.2,42.0,47.11,0.544,2303.7447368124617,1
3299.9,16.36,73.21,0.386,1887.448728032282,1
99.2,14.96,66.06,0.73,2938.234604038368,0
892.0,19.16,24.16,0.692,2496.419229385322,0
1581.4,29.29,51.66,0.513,3065.044389585369,0
1435.0,12.88,19.43,0.95,2047.4121592223096,1
1938.9,29.77,54.89,0.653,4202.666651902815,1
2336.5,10.74,67.01,0.491,4403.037403958858,0
639.6,20.48,71.18,0.562,4387.357772179457,0
4337.0,9.57,51.14,0.786,3189.738327123632,1
651.2,36.92,83.24,0.718,2841.6198934734443,1
1102.2,20.16,31.18,0.449,4320.553798877027,1
1005.2,43.51,43.65,0.694,2705.306018098636,1
1598.5,16.48,79.88,0.685,2776.3469358606,0
1226.5,13.2,64.55,0.598,3282.285024748284,0
1443.8,27.4,83.58,0.511,2917.322948813681,1
450.8,25.53,65.56,0.848,2823.448055889878,0
4037.4,16.62,60.05,0.589,2647.370529392275,0
535.8,3.77,73.83,0.582,3364.366064090581,0
2227.3,10.12,52.68,0.663,3171.826432863769,0
1826.3,11.25,21.08,0.562,2486.2735578007537,0
356.3,30.62,48.35,0.579,5259.897849239283,1
765.2,2.98,69.68,0.702,4378.178354972662,0
4670.9,25.43,40.91,0.81,3010.0753465934104,0
339.9,25.66,29.82,0.831,2291.8168836249947,1
1937.0,16.78,40.04,0.716,2724.7048379083667,0
617.9,11.05,77.4,0.772,3380.822799051456,0
1055.6,29.86,67.42,0.245,2269.620758521868,0
849.2,15.88,43.7,0.532,2966.0597064885505,0
1123.8,25.45,60.87,0.78,2672.0658131690784,1
301.7,8.9,57.02,0.595,4059.513864734141,0
1508.8,8.15,44.36,0.375,2957.580645916838,0
742.7,5.14,100.0,0.615,2595.494194917968,0
3129.7,50.4,36.65,0.639,2364.354651321654,1
84.3,34.41,51.7,0.798,3113.2948979123007,1
2132.8,14.88,75.85,0.529,2134.2414095851645,1
475.0,14.1,18.45,0.611,4182.63543924683,1
1061.6,23.22,66.29,0.883,3414.032542253701,0
1224.3,16.79,7.89,0.474,2232.03459029937,1
1194.1,7.64,61.6,0.609,2296.6690069785595,1
262.0,8.23,72.04,0.428,3089.90429194374,1
1578.2,13.81,74.35,0.468,3041.5410211875783,0
359.8,27.74,71.83,0.506,2744.650692019411,1
2375.2,8.06,50.74,0.768,2707.5539337570417,0
1567.4,37.63,59.6,0.872,2704.275357814131,1
718.2,25.56,67.95,0.95,2231.424509254296,1
1374.3,9.18,46.39,0.694,2845.0159199550503,1
3736.6,15.49,47.45,0.652,2366.541689263789,0
165.7,4.63,49.21,0.757,2251.544093692909,1
2408.1,21.65,28.2,0.536,3224.97144754888,0
423.6,19.23,36.82,0.597,2737.105563347869,0
967.9,18.39,71.82,0.611,2786.83285218138,0
452.8,36.39,68.11,0.574,2512.603010034209,0
740.5,11.75,46.65,0.651,2320.304074507618,1
268.6,20.62,27.77,0.832,4872.340674072039,0
3545.3,11.8,71.47,0.667,3113.5283205945057,0
667.4,9.49,73.15,0.742,2101.371366856612,0
4281.3,46.62,81.08,0.485,2778.178561451134,1
116.5,4.68,42.59,0.855,3478.99823377577,1
1755.3,9.1,69.68,0.61,2334.169538555388,0
1030.6,26.33,44.26,0.74,2937.072850096185,0
492.8,11.15,23.92,0.442,3049.64270910246,0
1467.3,5.49,50.75,0.702,2448.827958860205,0
954.8,23.34,67.65,0.359,2399.6159462108267,1
718.0,16.48,83.98,0.8,2656.8913714697387,1
2920.9,17.31,48.73,0.493,3117.9013376296584,0
637.1,5.78,54.39,0.769,2612.9533549762787,1
1430.5,14.95,5.1,0.692,2578.864163443521,0
700.8,19.07,41.87,0.41,2666.6139670840043,1
1546.8,12.05,57.94,0.669,2885.4503546547894,0
944.5,28.52,36.95,0.648,2708.5847245291243,0
3216.4,30.6,47.95,0.592,3762.3602976063626,1
514.9,16.06,9.41,0.54,3676.001220557469,1
2963.3,25.97,42.85,0.645,1801.048989146834,0
127.1,10.46,50.73,0.75,2953.70490048236,0
1045.4,33.25,67.23,0.571,4171.03590209787,0
1225.7,38.82,66.99,0.681,2597.928981228328,0
681.4,6.94,48.43,0.611,4815.813757395718,1
812.6,16.7,60.03,0.582,3415.614561512345,0
2985.7,12.23,71.57,0.427,4310.006093861858,0
768.6,37.63,60.8,0.744,2034.885615465287,0
1602.9,15.24,54.42,0.749,2620.1055275451977,0
607.1,19.48,45.67,0.761,2318.5424905966934,0
1853.1,13.18,34.79,0.576,2599.444007534916,0
1501.5,8.81,48.34,0.505,2997.271453799419,0
369.0,12.97,36.67,0.664,2982.617661800657,0
2092.7,22.39,81.28,0.583,3018.140533954432,0
1008.0,22.37,36.65,0.715,2232.081682337253,0
220.5,50.05,83.45,0.656,2262.547387541533,1
1572.2,24.25,90.67,0.364,2400.2292266015697,0
570.9,3.46,46.57,0.532,4448.237238578074,0
2046.0,22.68,61.52,0.876,1893.4064496157523,0
1306.3,37.8,48.11,0.808,2276.8933928403712,1
1443.3,20.51,61.6,0.563,2825.488120465862,0
716.2,30.18,47.39,0.708,4310.155272621445,1
1389.9,24.54,46.55,0.521,4564.3916970988885,0
296.6,11.08,100.0,0.404,2252.812671780676,0
4066.0,22.88,70.51,0.656,2088.7177911341946,1
137.4,27.74,37.93,0.375,4268.257639971809,1
1278.6,25.7,53.09,0.62,2787.8277219409783,1
1652.9,25.74,48.7,0.612,2779.131404257458,0
664.3,14.65,13.6,0.758,2339.56282899504,0
1405.9,44.3,72.88,0.719,2807.0353555050524,1
1061.0,26.33,15.36,0.565,2015.40739749243,0
471.5,12.95,69.39,0.476,2588.545249224061,1
2507.6,35.13,59.68,0.67,2336.0324071628825,0
215.4,8.86,38.68,0.783,2906.584908869173,0
2136.9,10.94,32.34,0.756,2859.9952929018286,1
1588.3,17.52,39.68,0.935,3676.44479025612,1
983.1,19.12,85.7,0.625,4591.716390508122,0
2442.7,41.44,78.44,0.436,4834.585237923151,1
4229.2,22.35,43.4,0.682,2325.93507225066,0
886.2,24.07,54.4,0.95,2277.633817913354,1
3473.4,10.53,53.71,0.148,2020.05771038586,0
58.2,11.37,36.97,0.691,2844.5766733953665,1
1363.9,21.6,72.98,0.713,2829.658798310516,1
1840.7,16.52,43.0,0.333,2883.501898570377,1
690.6,14.14,69.07,0.573,2259.671218255735,0
921.9,14.99,53.31,0.184,1672.7937147866571,1
2147.9,12.18,66.24,0.477,2463.5065657473674,0
850.4,11.15,41.39,0.793,2748.705877704149,0
4005.8,17.05,68.81,0.252,2780.749876203211,0
705.2,17.44,41.0,0.482,2151.8693832227045,0
1988.4,10.76,70.58,0.273,1969.218881271691,1
905.5,17.07,44.73,0.932,2493.833865856671,0
1026.5,23.88,58.98,0.698,3086.82648891961,1
627.2,19.3,21.3,0.569,2326.410553597645,1
3288.1,8.11,52.65,0.44,4168.2514584261135,1
891.3,8.43,37.44,0.591,4974.132718262104,0
2049.2,38.27,69.34,0.547,4969.47306620868,1
696.7,51.63,74.48,0.529,2471.877342231988,1
2459.1,18.39,56.94,0.302,2615.9919567631778,1
730.1,9.97,26.06,0.66,2564.642859723968,1
1497.9,6.44,91.3,0.226,2789.0091441978498,0
1474.7,27.85,60.79,0.504,2292.06496001531,1
4103.6,27.29,28.68,0.615,3181.972514416336,0
261.6,10.47,73.59,0.782,2589.080044194749,1
2813.5,28.51,47.0,0.276,1664.4504956232026,1
330.6,39.62,28.03,0.586,4104.705383376912,1
1018.9,32.71,64.8,0.567,4431.866360621439,0
453.4,26.79,63.31,0.855,2346.5656875916297,1
788.2,15.62,30.98,0.642,2047.9484850511808,0
571.1,33.51,76.84,0.417,2635.8455888512945,1
4193.3,16.17,49.78,0.505,2967.0365396719053,1
441.8,23.28,17.15,0.421,2157.18952389324,1
3374.3,26.2,66.03,0.651,2659.243205580381,1
351.5,38.76,60.19,0.358,2845.490572362235,1
1899.5,18.07,41.07,0.743,2743.2235477950207,1
1137.8,28.09,88.68,0.656,2693.7411003431084,1
1612.8,9.49,31.34,0.414,2987.4074608931974,0
1439.2,25.94,51.12,0.292,3601.9348889887942,0
3610.5,45.94,52.41,0.585,3270.624353936156,1
390.5,26.72,69.8,0.756,2548.828516740143,1
2268.1,14.59,41.89,0.517,3656.371959550176,1
233.2,30.89,82.56,0.798,2813.7410725544387,1
1818.3,18.56,77.03,0.648,2232.901302052199,0
183.3,59.1,100.0,0.487,2570.924352624556,0
1469.3,24.06,44.12,0.865,2485.305484902916,0
431.1,30.41,66.0,0.8,2300.880723692135,1
1793.5,1.86,74.42,0.574,4241.642712230298,0
204.3,10.2,30.1,0.414,2270.802503011185,0
3766.4,18.07,33.74,0.524,4123.704753750594,0
467.9,10.46,67.86,0.684,1796.17781323018,0
1390.0,13.92,53.42,0.372,2779.935252242848,1
1617.8,15.24,67.71,0.416,2434.856756943396,0
1282.0,9.54,74.44,0.723,2065.043764287861,1
640.7,44.18,76.94,0.384,2500.9096812218368,1
3766.1,22.78,40.15,0.422,2723.47691786064,1
864.8,13.94,21.26,0.787,2968.0785583816137,0
3619.5,22.25,100.0,0.396,2684.950757857667,0
478.6,10.27,23.85,0.36,2670.3917596876195,0
1357.0,27.5,82.66,0.397,2322.951185157461,1
322.9,22.08,58.67,0.121,3618.283528494302,1
487.3,16.66,91.89,0.585,1642.4239645452294,1
2350.9,55.25,55.37,0.543,2761.6103364906994,1
1877.2,25.12,54.78,0.507,2684.950757857667,1
356.2,5.56,73.54,0.465,2294.218944954171,0
4001.6,27.26,70.6,0.505,5266.393559467005,0
535.0,39.05,69.45,0.616,2496.222538669658,1
2161.6,21.61,42.9,0.798,2702.53039744797,0
1198.2,18.71,86.8,0.635,2798.107928498864,1
1359.2,18.99,74.73,0.709,2726.99516968794,1
1369.6,14.09,37.02,0.95,4200.164629188085,0
3076.7,31.03,50.53,0.457,2390.758818397018,1
741.5,29.77,54.87,0.502,2278.7269276828865,1
3279.3,60.0,45.79,0.742,2198.307478250528,0
705.7,15.89,53.16,0.43,2308.383263595786,1
2413.3,33.03,60.13,0.379,3291.769950440573,1
1349.9,12.47,41.04,0.393,2407.4005163341426,0
1660.8,13.19,44.43,0.507,2321.653963959481,0
1551.4,19.02,22.83,0.888,2244.9889073040563,0
1894.9,8.93,61.56,0.4,1860.820532309836,0
767.8,14.87,39.07,0.282,6123.116842661552,1
1947.0,19.27,72.38,0.584,2303.5518034010606,0
138.3,20.52,36.88,0.683,2235.880732071755,1
1425.5,32.32,65.79,0.53,2544.4939276108203,0
1505.0,28.98,95.58,0.539,2854.560256625329,1
401.3,17.32,44.9,0.581,2406.52099565104,1
301.1,52.52,43.7,0.95,4157.394428912828,0
692.1,11.79,60.24,0.589,3264.2356243358827,1
151.7,4.8,46.85,0.304,4996.6375844324975,1
2174.9,18.8,63.26,0.717,2916.207262928596,1
156.9,14.88,47.07,0.66,3146.2673439186974,1
1086.2,30.45,66.65,0.698,5218.962085064279,1
446.9,33.98,24.29,0.66,5061.894383437301,1
644.0,32.73,63.38,0.358,3347.1854811530825,0
1053.4,37.75,5.72,0.277,2504.003176499172,0
814.0,24.77,48.99,0.95,2550.809331244718,0
438.5,11.81,43.85,0.459,4863.765079487708,0
3417.1,22.65,85.93,0.592,2036.0211678010528,1
704.0,39.93,75.19,0.591,2521.325779827194,1
1523.0,25.14,35.08,0.475,2684.950757857667,1
1893.4,15.01,51.27,0.715,2693.858076627328,0
499.7,16.99,24.28,0.508,1883.387216223619,0
1572.6,5.89,65.37,0.624,2907.346255238874,1
2163.2,53.22,32.31,0.448,2526.1621769046105,1
606.6,23.29,36.73,0.186,3412.6122859766424,0
2292.7,43.25,33.87,0.411,3765.839612261412,1
350.6,15.44,58.92,0.777,5283.109842340708,1
819.5,16.05,63.49,0.31,2065.745392599115,0
1274.3,16.22,57.1,0.447,2720.0360233650968,1
906.2,23.09,40.55,0.532,3118.3060388885065,0
2454.2,20.37,43.07,0.665,1880.948513324484,1
2326.0,21.19,41.59,0.95,3311.5072824473104,1
648.5,19.9,43.17,0.518,2187.533246689207,1
3233.9,26.66,77.27,0.445,4578.238992346375,1
186.5,11.56,57.27,0.692,5712.165416560609,0
1696.8,15.71,95.68,0.412,2348.123892232721,0
1773.9,13.45,82.82,0.6,2787.9963923609835,1
1291.6,14.96,49.8,0.609,2174.534859667984,1
917.1,35.8,69.72,0.352,2248.243740095604,0
1504.8,38.5,100.0,0.547,2944.477253676756,0
497.8,12.92,48.25,0.329,2253.322417577516,1
1773.8,8.65,62.34,0.736,2689.6581137764592,0
546.6,7.47,70.11,0.462,3248.1513206846803,0
1079.4,17.47,39.88,0.339,3454.431183540494,1
792.1,21.59,48.86,0.495,3551.247762242711,1
510.0,14.22,41.65,0.621,2499.7725985520374,0
825.6,24.26,29.51,0.439,2886.661964054827,0
2408.6,21.95,73.35,0.525,2891.6121411978056,0
218.0,31.23,83.64,0.408,2438.839976700805,1
3577.4,19.12,25.2,0.556,3436.494695353615,1
666.8,7.85,37.87,0.371,6145.792597029181,1
1317.6,14.68,57.04,0.822,2369.4125961470963,0
1686.0,10.33,50.55,0.783,2400.256105302953,1
1561.6,23.59,14.35,0.455,4398.453114660763,1
1876.1,11.49,53.24,0.54,4321.96748792156,0
1408.4,19.48,70.61,0.625,2840.546536709189,1
602.5,6.93,29.11,0.628,2185.057808906342,0
1987.7,22.9,68.42,0.64,2563.637223547349,0
468.0,45.11,58.86,0.678,4850.69101077457,0
1840.1,24.56,60.93,0.382,2739.89586801236,0
671.6,39.77,46.42,0.516,2373.8867834558314,1
632.3,8.2,33.6,0.66,3606.695910937656,1
1892.2,36.12,56.66,0.32,2382.6467785229493,1
1067.6,26.17,32.54,0.811,2266.22025956508,0
445.9,20.32,64.06,0.484,3492.704833358581,0
4064.2,22.34,80.87,0.554,2112.180381660043,0
62.6,27.29,80.34,0.332,3620.7975039245416,1
2008.7,12.24,45.03,0.541,2526.1488088427072,1
1375.7,7.71,73.01,0.597,2707.578436628133,1
968.4,25.36,25.43,0.794,2482.35557686964,0
2487.2,23.55,55.27,0.689,2684.950757857667,1
2266.3,14.88,88.84,0.639,2607.827239149037,0
501.9,7.68,90.33,0.663,4295.26421682279,0
1586.5,15.95,100.0,0.43,4301.724293344517,1
636.3,12.2,50.2,0.762,4424.860583639464,1
821.6,24.03,46.79,0.708,2698.681098538201,1
1675.5,11.23,81.14,0.383,2684.950757857667,0
1675.7,20.24,73.66,0.693,2351.29048070669,1
1660.8,27.06,83.63,0.746,2604.198139451453,1
3522.7,12.88,71.49,0.541,4840.201145851452,1
239.1,10.81,89.52,0.73,3048.0182878430487,0
2441.2,18.87,61.55,0.294,4463.697525240147,1
166.5,30.22,29.31,0.497,2447.316876115826,1
1136.9,17.95,55.18,0.896,2640.530599118965,0
333.5,19.6,83.9,0.653,2630.635145135657,0
1003.0,16.44,60.62,0.463,2528.3948647454367,0
778.2,33.74,78.85,0.854,2855.9344977447417,0
2938.9,55.08,85.92,0.524,2602.0529228812547,1
487.9,13.6,34.06,0.67,2684.950757857667,0
1645.8,22.74,56.0,0.478,5248.906619317083,0
550.6,27.3,56.99,0.711,2663.4374928054995,0
976.7,11.05,47.93,0.552,4672.192484696019,0
317.1,16.16,42.55,0.48,2308.6989911991423,1
1214.3,16.12,62.11,0.516,2680.3545892074185,0
1358.2,17.24,52.58,0.82,2700.5637430996944,1
4811.3,12.99,56.22,0.493,2516.2460419267936,1
85.3,17.22,33.5,0.799,2408.3891834456817,0
2363.5,43.55,65.6,0.703,2493.350223285399,1
446.5,46.69,32.79,0.386,2275.700693329068,1
2159.3,24.72,51.16,0.656,2297.988764212273,1
1380.3,10.52,87.01,0.591,2579.845748452669,0
1108.7,29.03,55.27,0.595,2762.5800430240183,1
806.9,22.49,63.18,0.39,4608.879980624617,1
2412.6,7.95,28.34,0.7,2836.860088510726,1
230.7,10.85,76.28,0.586,5257.380916925331,1
4457.8,17.18,83.5,0.394,2315.5331800906424,1
126.5,44.75,29.11,0.666,2725.448550845255,1
957.2,4.04,19.24,0.95,2727.84647074949,1
339.3,29.82,60.13,0.483,5729.859368700776,0
1111.9,22.37,50.92,0.752,2356.8383088129326,0
1471.1,34.41,35.62,0.488,2525.7594941919315,0
2745.0,60.0,31.74,0.409,1877.33722130856,1
260.7,21.51,49.25,0.479,3509.14529434407,0
4241.4,12.53,26.35,0.481,2280.070532015636,0
702.1,8.13,58.92,0.416,2578.368708086274,0
813.9,40.74,41.89,0.497,2639.232479726036,0
1712.9,18.69,76.81,0.95,2693.1539534528115,1
1611.3,17.53,47.15,0.54,3396.9175647136685,1
1546.0,15.38,77.38,0.548,2684.950757857667,0
2238.7,23.34,62.04,0.835,3530.8056931936085,1
583.4,29.09,11.84,0.643,2425.8623640044693,0
3062.4,23.68,50.31,0.458,2530.8823755310395,1
491.8,48.79,81.18,0.514,2194.255207800964,0
1028.6,37.34,53.76,0.179,4429.745176535641,0
171.5,14.77,60.06,0.529,2210.6309968744017,0
1484.3,43.85,65.36,0.422,1824.1042184624584,1
2146.9,6.05,18.5,0.611,2801.0757679401954,0
2986.3,14.57,12.09,0.835,3536.007045772954,1
513.9,11.36,60.69,0.696,3382.237447151717,1
4117.8,9.84,63.55,0.465,2547.913713068916,1
692.4,22.36,71.86,0.414,2478.9208800720794,0
766.2,22.02,67.91,0.878,4344.228301346101,0
416.9,18.58,61.91,0.513,2643.0448490940285,1
965.1,15.5,66.81,0.494,2155.565167169108,0
388.5,12.89,38.55,0.757,2558.30432531889,1
3228.3,16.29,58.03,0.663,2431.1316634527075,0
403.2,11.55,39.26,0.622,2149.147743856108,1
4396.5,10.19,84.78,0.649,2511.068757437089,0
669.5,21.32,78.03,0.922,4196.832049714706,0
2403.9,24.42,45.31,0.256,2682.218989598817,0
1096.2,27.3,43.07,0.704,2339.609539701024,1
895.2,28.71,61.65,0.324,2685.33862807793,1
585.0,37.83,80.99,0.503,2839.7848428515977,0
4443.3,16.39,49.29,0.291,2580.246923967112,0
442.2,35.56,41.25,0.657,2763.348010380744,0
2735.7,12.99,65.51,0.508,2135.787077302432,0
527.2,40.57,100.0,0.826,2684.950757857667,1
1834.0,14.38,28.67,0.819,2767.951686856097,0
414.7,11.73,44.77,0.41,2684.950757857667,1
514.1,31.61,81.02,0.37,2602.282009758495,0
559.0,11.68,50.36,0.358,2684.950757857667,1
2915.8,26.24,41.9,0.482,2685.8832747371257,0
746.9,10.83,32.23,0.394,2618.48420640306,0
3058.3,17.2,58.51,0.626,2865.810126624405,0
215.6,2.07,17.62,0.688,2436.153423472699,0
1577.5,27.59,71.49,0.373,2668.250882106376,1
1039.6,22.86,66.37,0.341,2678.816037914738,1
602.4,15.51,48.34,0.748,1891.1176897379223,0
2216.5,18.92,52.82,0.605,2684.950757857667,1
1983.6,13.17,27.81,0.3,2582.458218012327,1
551.0,43.25,53.71,0.608,1896.9817318928576,1
4034.8,43.18,49.04,0.59,4467.342000539863,1
153.2,12.26,34.88,0.662,2985.4534459194283,0
1679.9,18.63,84.16,0.95,2177.6046204875324,0
1682.1,16.27,100.0,0.364,2412.8516729429866,1
629.6,37.28,56.52,0.526,4188.350187870416,1
2328.9,38.77,48.59,0.762,2489.967368741394,1
938.5,22.18,50.7,0.268,2195.8408757746643,0
728.3,8.69,53.78,0.394,2792.430277264437,0
3488.4,60.0,67.87,0.709,2684.950757857667,1
736.3,56.79,36.45,0.233,2740.481480065835,0
1819.5,32.86,49.33,0.653,6328.36434518679,1
161.8,33.07,78.57,0.465,3283.6468866251007,1
584.3,6.42,48.83,0.552,3759.310605916338,1
1324.3,11.17,44.51,0.628,2760.7529047209537,1
4395.1,21.73,64.35,0.366,2206.519292222936,1
465.2,21.86,73.04,0.477,2391.324827986829,0
1625.1,17.86,39.35,0.53,2448.322907214528,1
197.9,11.26,80.34,0.69,2188.950171970793,0
1844.7,34.96,45.55,0.95,3672.871801178668,0
852.6,10.84,32.78,0.767,3811.9854716430327,0
1642.9,8.47,89.67,0.497,2686.7868026763927,0
2144.1,6.26,73.27,0.717,3119.9265255334467,0
2225.3,29.39,23.26,0.812,2063.759567632581,1
80.2,11.28,63.01,0.593,2319.3629505430263,1
